	module id
PA14_41220	10.0
PA14_41210	25.0
PA14_41190	23.0
PA14_41170	7.0
PA14_41160	13.0
PA14_41150	13.0
PA14_41140	7.0
PA14_41130	7.0
PA14_41110	33.0
PA14_41090	16.0
PA14_41080	37.0
PA14_41070	16.0
PA14_41060	16.0
PA14_41050	5.0
PA14_41030	17.0
PA14_41020	7.0
PA14_41010	7.0
PA14_41000	6.0
PA14_40980	5.0
PA14_40960	25.0
PA14_40950	25.0
PA14_40940	2.0
PA14_40930	1.0
PA14_40910	6.0
PA14_40900	1.0
PA14_40890	1.0
PA14_40880	1.0
PA14_40860	1.0
PA14_40850	33.0
PA14_40840	15.0
PA14_40830	32.0
PA14_40820	38.0
PA14_40800	1.0
PA14_40790	1.0
PA14_40780	0.0
PA14_40770	0.0
PA14_40750	17.0
PA14_40740	17.0
PA14_40730	2.0
PA14_40710	0.0
PA14_40700	2.0
PA14_40690	0.0
PA14_40670	0.0
PA14_40660	1.0
PA14_40650	27.0
PA14_40640	9.0
PA14_40630	21.0
PA14_40620	1.0
PA14_40610	1.0
PA14_40600	1.0
PA14_40570	6.0
PA14_40560	0.0
PA14_40550	2.0
PA14_40540	1.0
PA14_40520	4.0
PA14_40510	4.0
PA14_40490	1.0
PA14_40470	3.0
PA14_40450	6.0
PA14_40440	1.0
PA14_40430	12.0
PA14_40420	17.0
PA14_40410	1.0
PA14_40390	1.0
PA14_40380	1.0
PA14_40370	37.0
PA14_40350	1.0
PA14_40340	1.0
PA14_40330	1.0
PA14_40320	1.0
PA14_40310	4.0
PA14_40300	14.0
PA14_40290	32.0
PA14_40280	32.0
PA14_40270	1.0
PA14_40260	30.0
PA14_40250	30.0
PA14_40240	30.0
PA14_40230	30.0
PA14_40220	17.0
PA14_40210	6.0
PA14_40200	30.0
PA14_40180	24.0
PA14_40170	16.0
PA14_40160	1.0
PA14_40150	1.0
PA14_40130	1.0
PA14_40120	1.0
PA14_40110	30.0
PA14_40100	41.0
PA14_40080	1.0
PA14_40070	6.0
PA14_40060	1.0
PA14_40050	1.0
PA14_40040	1.0
PA14_40030	1.0
PA14_40020	1.0
PA14_40010	1.0
PA14_39990	1.0
PA14_39980	1.0
PA14_39970	0.0
PA14_39960	0.0
PA14_39910	0.0
PA14_39880	0.0
PA14_39870	1.0
PA14_39860	1.0
PA14_39850	1.0
PA14_39830	1.0
PA14_39820	1.0
PA14_39810	21.0
PA14_39800	21.0
PA14_39790	13.0
PA14_39780	30.0
PA14_39770	42.0
PA14_39750	1.0
PA14_39730	1.0
PA14_39720	1.0
PA14_39710	4.0
PA14_39700	4.0
PA14_39690	4.0
PA14_39670	1.0
PA14_39660	1.0
PA14_39650	52.0
PA14_39640	1.0
PA14_39630	1.0
PA14_39620	1.0
PA14_39610	3.0
PA14_39590	2.0
PA14_39580	2.0
PA14_39570	2.0
PA14_39560	12.0
PA14_39540	12.0
PA14_39530	14.0
PA14_39520	14.0
PA14_39500	0.0
PA14_39480	49.0
PA14_39470	29.0
PA14_39460	38.0
PA14_39440	1.0
PA14_39420	45.0
PA14_39410	1.0
PA14_39390	10.0
PA14_39360	24.0
PA14_39350	37.0
PA14_39330	44.0
PA14_39320	44.0
PA14_39300	44.0
PA14_39280	44.0
PA14_39270	42.0
PA14_39260	1.0
PA14_39250	1.0
PA14_39240	1.0
PA14_39230	1.0
PA14_39220	1.0
PA14_39210	1.0
PA14_39200	57.0
PA14_39190	31.0
PA14_39180	1.0
PA14_39160	1.0
PA14_39150	1.0
PA14_39140	4.0
PA14_39130	18.0
PA14_39110	2.0
PA14_39100	50.0
PA14_39090	15.0
PA14_39080	10.0
PA14_39070	0.0
PA14_39060	45.0
PA14_39050	1.0
PA14_39020	1.0
PA14_39010	1.0
PA14_39000	1.0
PA14_38990	1.0
PA14_38970	1.0
PA14_38950	1.0
PA14_38930	1.0
PA14_38920	1.0
PA14_38910	1.0
PA14_38900	1.0
PA14_38880	1.0
PA14_38860	1.0
PA14_38850	1.0
PA14_38840	1.0
PA14_38820	1.0
PA14_38800	1.0
PA14_38790	1.0
PA14_38780	42.0
PA14_38770	1.0
PA14_38750	17.0
PA14_38740	17.0
PA14_38730	1.0
PA14_38720	6.0
PA14_38710	17.0
PA14_38700	6.0
PA14_38690	1.0
PA14_38680	4.0
PA14_38660	7.0
PA14_38640	7.0
PA14_38630	7.0
PA14_38610	7.0
PA14_38590	32.0
PA14_38580	55.0
PA14_38570	1.0
PA14_38560	1.0
PA14_38550	7.0
PA14_38530	7.0
PA14_38510	7.0
PA14_38500	55.0
PA14_38490	7.0
PA14_38480	7.0
PA14_38470	7.0
PA14_38460	7.0
PA14_38440	7.0
PA14_38430	0.0
PA14_38420	6.0
PA14_38410	2.0
PA14_38380	2.0
PA14_38370	24.0
PA14_38360	1.0
PA14_38350	0.0
PA14_38340	50.0
PA14_38330	0.0
PA14_38320	50.0
PA14_38310	17.0
PA14_38300	11.0
PA14_38290	32.0
PA14_38270	32.0
PA14_38260	32.0
PA14_38250	17.0
PA14_38220	21.0
PA14_38210	21.0
PA14_38200	21.0
PA14_38190	11.0
PA14_38180	40.0
PA14_38170	1.0
PA14_38160	1.0
PA14_38140	0.0
PA14_38130	1.0
PA14_38110	8.0
PA14_38090	1.0
PA14_38080	44.0
PA14_38060	4.0
PA14_38050	1.0
PA14_38040	6.0
PA14_38020	6.0
PA14_38010	1.0
PA14_38000	4.0
PA14_37990	34.0
PA14_37980	34.0
PA14_37950	1.0
PA14_37940	1.0
PA14_37910	1.0
PA14_37900	0.0
PA14_37880	1.0
PA14_37870	1.0
PA14_37850	1.0
PA14_37840	1.0
PA14_37830	34.0
PA14_37820	1.0
PA14_37810	1.0
PA14_37790	1.0
PA14_37780	12.0
PA14_37770	12.0
PA14_37760	12.0
PA14_37730	34.0
PA14_37710	24.0
PA14_37690	30.0
PA14_37680	1.0
PA14_37670	0.0
PA14_37660	1.0
PA14_37650	1.0
PA14_37640	1.0
PA14_37630	1.0
PA14_37610	1.0
PA14_37590	1.0
PA14_37580	0.0
PA14_37570	34.0
PA14_37560	34.0
PA14_37550	34.0
PA14_37530	34.0
PA14_37520	34.0
PA14_37510	34.0
PA14_37490	34.0
PA14_37470	1.0
PA14_37460	1.0
PA14_37440	1.0
PA14_37430	34.0
PA14_37420	1.0
PA14_37410	34.0
PA14_37400	1.0
PA14_37380	1.0
PA14_37370	1.0
PA14_37360	1.0
PA14_37350	14.0
PA14_37340	14.0
PA14_37320	1.0
PA14_37310	1.0
PA14_37290	1.0
PA14_37270	1.0
PA14_37260	1.0
PA14_37250	1.0
PA14_37220	1.0
PA14_37210	1.0
PA14_37200	2.0
PA14_37190	17.0
PA14_37170	17.0
PA14_37150	43.0
PA14_37140	1.0
PA14_37130	4.0
PA14_37120	4.0
PA14_37100	1.0
PA14_37090	1.0
PA14_37080	28.0
PA14_37070	28.0
PA14_37060	1.0
PA14_37040	1.0
PA14_37030	1.0
PA14_37010	1.0
PA14_37000	1.0
PA14_36990	1.0
PA14_36980	14.0
PA14_36960	1.0
PA14_36940	11.0
PA14_36930	14.0
PA14_36920	14.0
PA14_36910	1.0
PA14_36900	14.0
PA14_36890	14.0
PA14_36880	14.0
PA14_36870	14.0
PA14_36860	14.0
PA14_36850	14.0
PA14_36840	14.0
PA14_36830	14.0
PA14_36820	0.0
PA14_36810	14.0
PA14_36790	14.0
PA14_36780	14.0
PA14_36770	14.0
PA14_36760	14.0
PA14_36740	14.0
PA14_36730	14.0
PA14_36710	14.0
PA14_36700	14.0
PA14_36690	14.0
PA14_36680	14.0
PA14_36670	14.0
PA14_36660	14.0
PA14_36650	14.0
PA14_36630	14.0
PA14_36620	14.0
PA14_36590	14.0
PA14_36580	14.0
PA14_36570	14.0
PA14_36560	14.0
PA14_36550	14.0
PA14_36540	1.0
PA14_36530	14.0
PA14_36520	14.0
PA14_36500	14.0
PA14_36490	14.0
PA14_36480	36.0
PA14_36470	15.0
PA14_36460	14.0
PA14_36450	14.0
PA14_36420	30.0
PA14_36410	14.0
PA14_36400	1.0
PA14_36390	14.0
PA14_36370	14.0
PA14_36360	39.0
PA14_36350	39.0
PA14_36330	32.0
PA14_36320	32.0
PA14_36310	32.0
PA14_36300	0.0
PA14_36290	41.0
PA14_36280	1.0
PA14_36270	1.0
PA14_36260	1.0
PA14_36250	1.0
PA14_36230	1.0
PA14_36220	1.0
PA14_36200	0.0
PA14_36190	1.0
PA14_36180	1.0
PA14_36170	1.0
PA14_36150	1.0
PA14_36130	1.0
PA14_36120	1.0
PA14_36110	1.0
PA14_36100	1.0
PA14_36090	1.0
PA14_36080	1.0
PA14_36070	1.0
PA14_36060	1.0
PA14_36050	1.0
PA14_36030	0.0
PA14_36020	0.0
PA14_36010	0.0
PA14_36000	1.0
PA14_35990	1.0
PA14_35980	1.0
PA14_35970	1.0
PA14_35950	1.0
PA14_35940	1.0
PA14_35930	1.0
PA14_35920	4.0
PA14_35900	1.0
PA14_35890	1.0
PA14_35880	15.0
PA14_35860	15.0
PA14_35850	12.0
PA14_35840	35.0
PA14_35830	10.0
PA14_35820	15.0
PA14_35810	15.0
PA14_35800	0.0
PA14_35790	29.0
PA14_35780	29.0
PA14_35770	29.0
PA14_35760	29.0
PA14_35750	12.0
PA14_35740	10.0
PA14_35730	1.0
PA14_35720	10.0
PA14_35710	0.0
PA14_35700	29.0
PA14_35690	1.0
PA14_35680	1.0
PA14_35670	1.0
PA14_35650	1.0
PA14_35640	1.0
PA14_35630	1.0
PA14_35620	1.0
PA14_35600	1.0
PA14_35590	1.0
PA14_35570	1.0
PA14_35550	6.0
PA14_35540	10.0
PA14_35530	32.0
PA14_35520	32.0
PA14_35500	32.0
PA14_35490	32.0
PA14_35470	1.0
PA14_35460	3.0
PA14_35440	1.0
PA14_35430	1.0
PA14_35420	1.0
PA14_35400	1.0
PA14_35390	1.0
PA14_35380	1.0
PA14_35370	53.0
PA14_35360	53.0
PA14_35340	53.0
PA14_35330	53.0
PA14_35320	53.0
PA14_35300	53.0
PA14_35290	53.0
PA14_35270	53.0
PA14_35250	6.0
PA14_35240	1.0
PA14_35230	1.0
PA14_35210	9.0
PA14_35200	1.0
PA14_35190	1.0
PA14_35170	17.0
PA14_35160	44.0
PA14_35150	0.0
PA14_35140	1.0
PA14_35130	1.0
PA14_35110	1.0
PA14_35100	1.0
PA14_35080	1.0
PA14_35070	2.0
PA14_35060	19.0
PA14_35050	19.0
PA14_35040	19.0
PA14_35030	19.0
PA14_35020	19.0
PA14_35010	19.0
PA14_35000	19.0
PA14_34990	1.0
PA14_34970	30.0
PA14_34960	0.0
PA14_34940	1.0
PA14_34930	1.0
PA14_34920	1.0
PA14_34900	32.0
PA14_34880	32.0
PA14_34870	32.0
PA14_34850	32.0
PA14_34840	32.0
PA14_34830	32.0
PA14_34820	32.0
PA14_34810	32.0
PA14_34800	0.0
PA14_34790	34.0
PA14_34780	34.0
PA14_34770	34.0
PA14_34750	34.0
PA14_34740	34.0
PA14_34730	34.0
PA14_34720	4.0
PA14_34710	1.0
PA14_34700	1.0
PA14_34690	1.0
PA14_34680	1.0
PA14_34670	38.0
PA14_34660	53.0
PA14_34640	53.0
PA14_34630	53.0
PA14_34610	53.0
PA14_34600	53.0
PA14_34580	1.0
PA14_34550	1.0
PA14_34540	34.0
PA14_34520	0.0
PA14_34510	0.0
PA14_34500	0.0
PA14_34490	0.0
PA14_34460	0.0
PA14_34450	1.0
PA14_34440	1.0
PA14_34420	1.0
PA14_34410	1.0
PA14_34390	1.0
PA14_34370	1.0
PA14_34360	1.0
PA14_34350	1.0
PA14_34340	6.0
PA14_34330	12.0
PA14_34320	1.0
PA14_34300	1.0
PA14_34290	1.0
PA14_34280	52.0
PA14_34270	1.0
PA14_34260	52.0
PA14_34250	1.0
PA14_34230	1.0
PA14_34210	52.0
PA14_34200	1.0
PA14_34190	52.0
PA14_34180	52.0
PA14_34170	1.0
PA14_34150	34.0
PA14_34140	1.0
PA14_34130	1.0
PA14_34110	41.0
PA14_34100	41.0
PA14_34080	30.0
PA14_34070	42.0
PA14_34050	42.0
PA14_34030	42.0
PA14_34020	42.0
PA14_34010	42.0
PA14_34000	1.0
PA14_33990	1.0
PA14_33980	1.0
PA14_33970	1.0
PA14_33960	1.0
PA14_33940	6.0
PA14_33930	17.0
PA14_33920	1.0
PA14_33910	36.0
PA14_33900	0.0
PA14_33890	0.0
PA14_33880	4.0
PA14_33870	32.0
PA14_33860	38.0
PA14_33840	21.0
PA14_33830	21.0
PA14_33820	36.0
PA14_33810	36.0
PA14_33800	36.0
PA14_33780	44.0
PA14_33770	36.0
PA14_33760	36.0
PA14_33750	36.0
PA14_33740	36.0
PA14_33730	36.0
PA14_33720	36.0
PA14_33710	36.0
PA14_33700	36.0
PA14_33690	36.0
PA14_33680	36.0
PA14_33650	36.0
PA14_33630	36.0
PA14_33610	36.0
PA14_33600	21.0
PA14_33590	21.0
PA14_33580	21.0
PA14_33570	21.0
PA14_33560	21.0
PA14_33550	21.0
PA14_33540	21.0
PA14_33530	21.0
PA14_33520	36.0
PA14_33510	36.0
PA14_33500	36.0
PA14_33480	12.0
PA14_33460	32.0
PA14_33450	14.0
PA14_33440	24.0
PA14_33430	1.0
PA14_33420	1.0
PA14_33410	1.0
PA14_33380	1.0
PA14_33370	1.0
PA14_33360	36.0
PA14_33350	54.0
PA14_33340	7.0
PA14_33330	7.0
PA14_33320	7.0
PA14_33310	7.0
PA14_33300	7.0
PA14_33290	12.0
PA14_33280	36.0
PA14_33270	36.0
PA14_33260	36.0
PA14_33250	4.0
PA14_33240	40.0
PA14_33230	1.0
PA14_33220	1.0
PA14_33200	1.0
PA14_33190	1.0
PA14_33170	0.0
PA14_33160	14.0
PA14_33150	41.0
PA14_33130	24.0
PA14_33120	37.0
PA14_33110	1.0
PA14_33080	1.0
PA14_33070	1.0
PA14_33060	1.0
PA14_33050	1.0
PA14_33040	7.0
PA14_33030	7.0
PA14_33010	7.0
PA14_33000	7.0
PA14_32970	1.0
PA14_32950	32.0
PA14_32940	6.0
PA14_32930	36.0
PA14_32890	5.0
PA14_32880	1.0
PA14_32860	37.0
PA14_32850	6.0
PA14_32840	1.0
PA14_32830	11.0
PA14_32820	0.0
PA14_32810	11.0
PA14_32790	3.0
PA14_32780	27.0
PA14_32770	2.0
PA14_32750	1.0
PA14_32740	1.0
PA14_32720	21.0
PA14_32710	21.0
PA14_32700	1.0
PA14_32690	1.0
PA14_32670	1.0
PA14_32660	1.0
PA14_32650	1.0
PA14_32640	1.0
PA14_32630	42.0
PA14_32610	6.0
PA14_32600	1.0
PA14_32590	1.0
PA14_32580	1.0
PA14_32570	6.0
PA14_32540	0.0
PA14_32530	0.0
PA14_32520	44.0
PA14_32500	2.0
PA14_32490	15.0
PA14_32480	15.0
PA14_32470	1.0
PA14_32460	1.0
PA14_32450	1.0
PA14_32440	41.0
PA14_32420	45.0
PA14_32410	2.0
PA14_32400	45.0
PA14_32390	45.0
PA14_32380	45.0
PA14_32370	1.0
PA14_32360	1.0
PA14_32350	1.0
PA14_32340	1.0
PA14_32330	38.0
PA14_32310	28.0
PA14_32290	17.0
PA14_32300	1.0
PA14_32280	12.0
PA14_32270	0.0
PA14_32250	4.0
PA14_32240	1.0
PA14_32230	1.0
PA14_32220	1.0
PA14_32200	1.0
PA14_32190	1.0
PA14_32160	1.0
PA14_32150	11.0
PA14_32140	1.0
PA14_32130	1.0
PA14_32110	1.0
PA14_32100	1.0
PA14_32080	1.0
PA14_32060	1.0
PA14_31990	1.0
PA14_31970	1.0
PA14_31960	4.0
PA14_31950	4.0
PA14_31930	4.0
PA14_31920	1.0
PA14_31900	1.0
PA14_31890	1.0
PA14_31870	24.0
PA14_31850	55.0
PA14_31840	55.0
PA14_31820	36.0
PA14_31810	32.0
PA14_31800	33.0
PA14_31780	1.0
PA14_31770	1.0
PA14_31760	20.0
PA14_31750	20.0
PA14_31740	1.0
PA14_31730	1.0
PA14_31720	20.0
PA14_31700	1.0
PA14_31690	9.0
PA14_31680	3.0
PA14_31660	42.0
PA14_31650	26.0
PA14_31640	1.0
PA14_31630	1.0
PA14_31620	1.0
PA14_31610	16.0
PA14_31580	1.0
PA14_31560	16.0
PA14_31540	7.0
PA14_31530	7.0
PA14_31510	7.0
PA14_31500	7.0
PA14_31480	44.0
PA14_31470	16.0
PA14_31460	9.0
PA14_31450	17.0
PA14_31440	24.0
PA14_31430	1.0
PA14_31420	4.0
PA14_31400	22.0
PA14_31390	41.0
PA14_31380	17.0
PA14_31370	12.0
PA14_31360	12.0
PA14_31350	12.0
PA14_31340	11.0
PA14_31330	1.0
PA14_31310	4.0
PA14_31300	0.0
PA14_31290	40.0
PA14_31280	44.0
PA14_31270	42.0
PA14_31260	1.0
PA14_31250	1.0
PA14_31240	0.0
PA14_31230	1.0
PA14_31220	41.0
PA14_31200	1.0
PA14_31190	1.0
PA14_31180	11.0
PA14_31170	6.0
PA14_31160	6.0
PA14_31150	0.0
PA14_31130	1.0
PA14_31110	1.0
PA14_31100	1.0
PA14_31090	1.0
PA14_31080	1.0
PA14_31070	1.0
PA14_31060	4.0
PA14_31050	4.0
PA14_31040	4.0
PA14_31030	4.0
PA14_31010	4.0
PA14_31000	4.0
PA14_30990	4.0
PA14_30980	4.0
PA14_30970	4.0
PA14_30960	1.0
PA14_30950	1.0
PA14_30940	1.0
PA14_30930	1.0
PA14_30910	1.0
PA14_30900	1.0
PA14_30890	1.0
PA14_30880	1.0
PA14_30870	1.0
PA14_30860	1.0
PA14_30850	1.0
PA14_30840	12.0
PA14_30830	12.0
PA14_30820	12.0
PA14_30810	16.0
PA14_30800	1.0
PA14_30790	1.0
PA14_30770	2.0
PA14_30760	1.0
PA14_30750	3.0
PA14_30740	1.0
PA14_30730	27.0
PA14_30710	0.0
PA14_30700	6.0
PA14_30690	29.0
PA14_30670	33.0
PA14_30660	25.0
PA14_30650	0.0
PA14_30630	32.0
PA14_30620	12.0
PA14_30600	1.0
PA14_30590	1.0
PA14_30580	12.0
PA14_30570	12.0
PA14_30560	34.0
PA14_30550	34.0
PA14_30540	1.0
PA14_30520	1.0
PA14_30500	34.0
PA14_30490	1.0
PA14_30470	1.0
PA14_30460	34.0
PA14_30450	1.0
PA14_30440	1.0
PA14_30430	1.0
PA14_30410	17.0
PA14_30400	38.0
PA14_30390	0.0
PA14_30380	0.0
PA14_30370	0.0
PA14_30360	35.0
PA14_30350	1.0
PA14_30340	3.0
PA14_30330	23.0
PA14_30320	48.0
PA14_30310	5.0
PA14_30290	25.0
PA14_30280	26.0
PA14_30270	2.0
PA14_30260	15.0
PA14_30240	45.0
PA14_30230	30.0
PA14_30210	15.0
PA14_30200	0.0
PA14_30190	7.0
PA14_30180	16.0
PA14_30160	2.0
PA14_30150	8.0
PA14_30140	46.0
PA14_30130	1.0
PA14_30110	8.0
PA14_30100	8.0
PA14_30090	16.0
PA14_30080	2.0
PA14_30070	30.0
PA14_30050	43.0
PA14_30040	40.0
PA14_30030	1.0
PA14_30020	0.0
PA14_30010	5.0
PA14_29990	13.0
PA14_29980	13.0
PA14_29970	13.0
PA14_29940	23.0
PA14_29930	13.0
PA14_29920	13.0
PA14_29900	13.0
PA14_29890	13.0
PA14_29880	13.0
PA14_29860	13.0
PA14_29850	13.0
PA14_29830	1.0
PA14_29820	22.0
PA14_29800	22.0
PA14_29770	31.0
PA14_29760	22.0
PA14_29750	0.0
PA14_29740	1.0
PA14_29730	1.0
PA14_29720	1.0
PA14_29710	1.0
PA14_29690	1.0
PA14_29680	4.0
PA14_29660	4.0
PA14_29650	4.0
PA14_29640	4.0
PA14_29620	37.0
PA14_29600	33.0
PA14_29590	0.0
PA14_29570	1.0
PA14_29560	1.0
PA14_29550	1.0
PA14_29540	1.0
PA14_29530	1.0
PA14_29520	1.0
PA14_29510	1.0
PA14_29500	1.0
PA14_29490	11.0
PA14_29480	11.0
PA14_29470	16.0
PA14_29460	1.0
PA14_29440	1.0
PA14_29420	37.0
PA14_29410	1.0
PA14_29400	27.0
PA14_29390	27.0
PA14_29360	21.0
PA14_29350	1.0
PA14_29340	1.0
PA14_29330	30.0
PA14_29320	1.0
PA14_29300	1.0
PA14_29290	1.0
PA14_29280	14.0
PA14_29270	1.0
PA14_29260	11.0
PA14_29250	1.0
PA14_29240	1.0
PA14_29230	32.0
PA14_29220	1.0
PA14_29210	1.0
PA14_29200	2.0
PA14_29190	27.0
PA14_29180	1.0
PA14_29160	35.0
PA14_29150	56.0
PA14_29130	49.0
PA14_29120	14.0
PA14_29110	7.0
PA14_29100	55.0
PA14_29090	1.0
PA14_29070	1.0
PA14_29060	6.0
PA14_29050	1.0
PA14_29040	1.0
PA14_29030	1.0
PA14_29020	12.0
PA14_29010	6.0
PA14_29000	1.0
PA14_28990	1.0
PA14_28980	1.0
PA14_28970	21.0
PA14_28960	42.0
PA14_28950	0.0
PA14_28940	1.0
PA14_28930	1.0
PA14_28920	27.0
PA14_28910	2.0
PA14_28880	1.0
PA14_28870	25.0
PA14_28850	49.0
PA14_28840	49.0
PA14_28830	49.0
PA14_28820	49.0
PA14_28810	49.0
PA14_28800	10.0
PA14_28790	10.0
PA14_28780	10.0
PA14_28770	10.0
PA14_28760	0.0
PA14_28750	0.0
PA14_28730	37.0
PA14_28720	0.0
PA14_28710	37.0
PA14_28690	18.0
PA14_28680	45.0
PA14_28670	45.0
PA14_28660	33.0
PA14_28650	33.0
PA14_28630	20.0
PA14_28620	4.0
PA14_28610	15.0
PA14_28600	14.0
PA14_28590	1.0
PA14_28580	48.0
PA14_28570	15.0
PA14_28560	15.0
PA14_28540	40.0
PA14_28530	47.0
PA14_28520	44.0
PA14_28510	1.0
PA14_28500	28.0
PA14_28490	47.0
PA14_28470	38.0
PA14_28460	0.0
PA14_28450	10.0
PA14_28440	4.0
PA14_28430	0.0
PA14_28420	1.0
PA14_28410	15.0
PA14_28400	8.0
PA14_28390	1.0
PA14_28380	2.0
PA14_28370	2.0
PA14_28360	2.0
PA14_28350	41.0
PA14_28340	13.0
PA14_28330	10.0
PA14_28320	1.0
PA14_28310	1.0
PA14_28300	1.0
PA14_28290	6.0
PA14_28280	9.0
PA14_28260	12.0
PA14_28250	44.0
PA14_28240	48.0
PA14_28230	15.0
PA14_28220	14.0
PA14_28210	27.0
PA14_28200	3.0
PA14_28180	0.0
PA14_28170	24.0
PA14_28150	1.0
PA14_28140	12.0
PA14_28130	4.0
PA14_28120	24.0
PA14_28110	1.0
PA14_28100	1.0
PA14_28090	1.0
PA14_28080	1.0
PA14_28070	4.0
PA14_28060	17.0
PA14_28050	22.0
PA14_28040	1.0
PA14_28030	15.0
PA14_28020	1.0
PA14_28010	27.0
PA14_28000	27.0
PA14_27990	11.0
PA14_27980	3.0
PA14_27960	35.0
PA14_27950	0.0
PA14_27940	25.0
PA14_27930	17.0
PA14_27920	45.0
PA14_27910	1.0
PA14_27900	2.0
PA14_27890	40.0
PA14_27880	40.0
PA14_27870	0.0
PA14_27850	1.0
PA14_27840	1.0
PA14_27830	4.0
PA14_27810	10.0
PA14_27800	1.0
PA14_27780	0.0
PA14_27770	0.0
PA14_27740	16.0
PA14_27730	47.0
PA14_27720	6.0
PA14_27710	0.0
PA14_27700	1.0
PA14_27690	0.0
PA14_27680	0.0
PA14_27660	0.0
PA14_27650	0.0
PA14_27640	0.0
PA14_27630	0.0
PA14_27590	0.0
PA14_27580	56.0
PA14_27570	55.0
PA14_27560	23.0
PA14_27550	6.0
PA14_27530	43.0
PA14_27520	43.0
PA14_27510	0.0
PA14_27500	31.0
PA14_27490	9.0
PA14_27480	10.0
PA14_27470	46.0
PA14_27460	55.0
PA14_27450	1.0
PA14_27440	1.0
PA14_27430	1.0
PA14_27420	1.0
PA14_27410	1.0
PA14_27400	1.0
PA14_27390	1.0
PA14_27370	8.0
PA14_27360	6.0
PA14_27350	1.0
PA14_27330	1.0
PA14_27310	1.0
PA14_27290	1.0
PA14_27280	2.0
PA14_27270	1.0
PA14_27250	1.0
PA14_27230	0.0
PA14_27220	45.0
PA14_27210	18.0
PA14_27200	1.0
PA14_27180	26.0
PA14_27170	50.0
PA14_27160	2.0
PA14_27150	16.0
PA14_27140	2.0
PA14_27130	2.0
PA14_27120	2.0
PA14_27110	1.0
PA14_27100	0.0
PA14_27090	1.0
PA14_27070	29.0
PA14_27050	1.0
PA14_27020	2.0
PA14_27000	22.0
PA14_26990	0.0
PA14_26980	22.0
PA14_26970	22.0
PA14_26960	6.0
PA14_26940	6.0
PA14_26930	1.0
PA14_26920	1.0
PA14_26910	1.0
PA14_26890	9.0
PA14_26880	1.0
PA14_26870	1.0
PA14_26860	1.0
PA14_26850	1.0
PA14_26830	40.0
PA14_26810	40.0
PA14_26780	44.0
PA14_26770	2.0
PA14_26760	0.0
PA14_26750	1.0
PA14_26730	1.0
PA14_26720	1.0
PA14_26700	1.0
PA14_26690	1.0
PA14_26670	1.0
PA14_26650	1.0
PA14_26640	1.0
PA14_26620	0.0
PA14_26610	1.0
PA14_26600	47.0
PA14_26590	42.0
PA14_26580	1.0
PA14_26570	0.0
PA14_26560	57.0
PA14_26550	37.0
PA14_26540	3.0
PA14_26530	1.0
PA14_26510	1.0
PA14_26500	1.0
PA14_26480	1.0
PA14_26470	1.0
PA14_26460	1.0
PA14_26450	1.0
PA14_26420	1.0
PA14_26400	1.0
PA14_26390	1.0
PA14_26360	17.0
PA14_26350	32.0
PA14_26340	16.0
PA14_26330	37.0
PA14_26310	1.0
PA14_26300	17.0
PA14_26280	22.0
PA14_26270	1.0
PA14_26260	1.0
PA14_26240	1.0
PA14_26230	1.0
PA14_26220	1.0
PA14_26210	1.0
PA14_26200	1.0
PA14_26190	44.0
PA14_26160	39.0
PA14_26150	1.0
PA14_26140	37.0
